name,domain,linkedin_url,country,reason
ALWOODLEY CIVILS LIMITED,alwoodleycivils.co.uk,https://www.linkedin.com/company/alwoodley-civils-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
AEDI Construction Limited,aediconstruction.co.uk,https://www.linkedin.com/company/aedi-construction-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Focale,focale.uk,https://www.linkedin.com/company/focale-contracts,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
EVEREST SCAFFOLDING LTD,everest-scaffoldingltd.co.uk,https://www.linkedin.com/company/everest-scaffolding-ltd,GB,not-a-payroll-provider;end-employer-industry:construction
Investre Construction,investre.co.uk,https://www.linkedin.com/company/investre-construction,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
CEG BRICKWORK CONTRACTORS LTD,cegbrickwork.co.uk,https://www.linkedin.com/company/ceg-brickwork-contractors-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Hillside Triumph,hillsidetriumph.net,https://www.linkedin.com/company/hillside-triumph,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
JRTM SOLUTIONS LTD,,https://www.linkedin.com/company/jrtm-solutions-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Pixel Construction,pixelconstruction.co.uk,https://www.linkedin.com/company/pixel-construction,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
JW Electrical Solutions,jwelectricalsolutions.co.uk,https://www.linkedin.com/company/jw-electrical-solutions,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
LS Elec Ltd,07960242377,https://www.linkedin.com/company/ls-elec-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
ELENA DECOR LTD,elenadecorltd.com,https://www.linkedin.com/company/elena-decor-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
The Future Innovation Group,pagabo.co.uk,https://www.linkedin.com/company/the-future-innovation-group,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Henworth Construction,henworthconstruction.co.uk,https://www.linkedin.com/company/henworth-construction,GB,not-a-payroll-provider;end-employer-industry:construction
KENZE HOLDING,kenzeholding.com,https://www.linkedin.com/company/kenze-holding,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Thepriced,thepriced.co.uk,https://www.linkedin.com/company/thepricedltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
TRAFFCO CONSTRUCTION (SOUTHERN) LTD,traffcoconstructiontltd.co.uk,https://www.linkedin.com/company/traffco-construction-southern-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:construction
Pure UK Solutions,pureuksolutions.co.uk,https://www.linkedin.com/company/pure-uk-solutions,GB,size<11;not-a-payroll-provider
Knights Reliable Payroll,knightsreliable.co.uk,https://www.linkedin.com/company/krp-logistics-ltd,GB,size<11
Alpha Workforce Ltd,alphaworkforce.co.uk,https://www.linkedin.com/company/alpha-workforce,GB,size<11
Spry Pay,sprypay.co.uk,https://www.linkedin.com/company/sprypay,GB,size<11
The Marquee Finance Company,marqueeumbrella.com,https://www.linkedin.com/company/marquee-umbrella,GB,size<11
Contractor Connection Club,contractorcommissionclub.co.uk,https://www.linkedin.com/company/contractor-connection-club,GB,size<11;not-a-payroll-provider
Umbrella Exchange,umbrellaexchange.com,https://www.linkedin.com/company/uecontracting,GB,size<11
Pulse Outsource,pulseoutsource.com,https://www.linkedin.com/company/pulse-outsource,GB,size<11;not-a-payroll-provider
Clarity Umbrella Ltd - SafeRec Certified & FCSA Accredited Umbrella,clarityumbrella.co.uk,https://www.linkedin.com/company/clarity-umbrella-ltd,GB,size<11
Plus Pay,plus-pay.co.uk,https://www.linkedin.com/company/plus-pay,GB,size<11
Emile payroll supermarket services,emileglobal.godaddysites.com,https://www.linkedin.com/company/emile-payroll-supermarket-services,GB,size<11
Riverhead Recruitment Ltd,,https://www.linkedin.com/company/riverhead-recruitment,GB,size<11;not-a-payroll-provider
Paychoice Partners,,https://www.linkedin.com/company/paychoice-partners,GB,size<11;not-a-payroll-provider
Contractor Bureau Limited,contractorbureau.co.uk,https://www.linkedin.com/company/contractor-bureau-limited,GB,size<11;not-a-payroll-provider
Paybrella,paybrella.co.uk,https://www.linkedin.com/company/paybrella,GB,size<11
Seera Associates,seera-associates.com,https://www.linkedin.com/company/seera-associates,GB,size<11;not-a-payroll-provider
Eccleston Square Consulting Group (ESCG),escg.co.uk,https://www.linkedin.com/company/eccleston-square-consulting-limited,GB,size<11;not-a-payroll-provider
Liberty Bishop International,libertybishopinternational.co.uk,https://www.linkedin.com/company/libertybishop-international,GB,size<11;not-a-payroll-provider
Mint Umbrella,mintumbrella.co.uk,https://www.linkedin.com/company/mint-umbrella,GB,size<11
Pendulum Contracting Services Limited,pendulumcontractingservices.co.uk,https://www.linkedin.com/company/pendulum-contracting-services-limited,GB,size<11;not-a-payroll-provider
Global Contracting,globaluk.co.uk,https://www.linkedin.com/company/global-contracting-uk,GB,size<11;not-a-payroll-provider
CassonX,cassonx.com,https://www.linkedin.com/company/cassonx,GB,size<11;not-a-payroll-provider
Dynamic Contract Solutions,dynamiccontractsolutions.com,https://www.linkedin.com/company/dynamic-contract-solutions,GB,size<11;not-a-payroll-provider
Verso Pay,versopay.co.uk,https://www.linkedin.com/company/verso-pay,GB,DNC;size<11;not-a-payroll-provider
Insight Payroll Consultancy Limited,insightpayrollconsultancy.co.uk,https://www.linkedin.com/company/insight-payroll-consultancy-limited,GB,size<11
Scales and Associates,scalesassociates.com,https://www.linkedin.com/company/scales-and-associates,GB,size<11;not-a-payroll-provider
Contractor Market,contractormarket.com,https://www.linkedin.com/company/contractor-market,GB,size<11
Umbrella Companies UK,umbrellacompaniesuk.com,https://www.linkedin.com/company/umbrella-companies-uk,GB,size<11
Pay-Excel,pay-excel.com,https://www.linkedin.com/company/pay-excel,GB,size<11
Orca,orcapaygroup.co.uk,https://www.linkedin.com/company/orcapp,GB,size<11
Pay Guardians,payguardians.co.uk,https://www.linkedin.com/company/pay-guardians,GB,size<11
Well Pay Group,wellpayumbrella.co.uk,https://www.linkedin.com/company/well-pay-umbrella01,GB,size<11
No Worries Red Umbrella Limited,noworriesumbrella.co.uk,https://www.linkedin.com/company/no-worries-umbrella,GB,size<11
Reliasys Ltd,reliasys.co.uk,https://www.linkedin.com/company/reliasyss,GB,size<11
Only Best Limited,onlybestlimited.com,https://www.linkedin.com/company/only-best-limited,GB,size<11;not-a-payroll-provider
Brolly Payroll,brollypayroll.co.uk,https://www.linkedin.com/company/brolly-payroll,GB,size<11
We Love Umbrella,weloveumbrella.co.uk,https://www.linkedin.com/company/we-love-umbrella,GB,size<11;not-a-payroll-provider
the cps group,thecpsgroup.co.uk,https://www.linkedin.com/company/the-cps-group,GB,size<11
MyUmbrella,my-umbrella.co.uk,https://www.linkedin.com/company/my-umbrella-uk,GB,size<11;not-a-payroll-provider
Oasis Umbrella Limited,oasisumbrella.co.uk,https://www.linkedin.com/company/oasis-umbrella,GB,not-a-payroll-provider
TrueNorth Umbrella,westlakesfusion.co.uk,https://www.linkedin.com/company/truenorthumbrella,GB,size<11
Smart Choice Umbrella,smartchoiceumbrella.co.uk,https://www.linkedin.com/company/smart-choice-umbrella,GB,size<11
Prime UK Solutions,primeuksolutions.co.uk,https://www.linkedin.com/company/prime-uk-solutions,GB,size<11
Payumbrella,payumbrella.co.uk,https://www.linkedin.com/company/payumbrella,GB,size<11
Paybuddi,paybuddipayroll.com,https://www.linkedin.com/company/paybuddi,GB,size<11
Sonix Solutions,sonixsolutions.co.uk,https://www.linkedin.com/company/sonixsolutionsltd,GB,size<11;not-a-payroll-provider
Ardent Pay Partners,ardentpaypartners.co.uk,https://www.linkedin.com/company/ardent-pay-partners,GB,size<11;not-a-payroll-provider
Payswell Ltd,payswell.co.uk,https://www.linkedin.com/company/payswell,GB,size<11
Orchid Estate Agents Ltd,orchidestateagents.com,https://www.linkedin.com/company/orchid-estate-agents-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
DERRICK ARDERN CONSULTANCY,,https://www.linkedin.com/company/derrick-ardern-consultancy,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
BRODAM HOMES LIMITED,,https://www.linkedin.com/company/brodam-homes-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Matthews Estate Agents,matthews-estateagents.co.uk,https://www.linkedin.com/company/matthewsestateagents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
LIBERTY ESTATES LONDON LTD,,https://www.linkedin.com/company/liberty-estates-london-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Langhams Estate Agents,langhamsproperty.co.uk,https://www.linkedin.com/company/langhams-estate-agents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Mayo Property Developments Ltd.,,https://www.linkedin.com/company/mayo-property-developments-ltd.,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Arkasian Property Management Limited,arkasian.co.uk,https://www.linkedin.com/company/arkasian-property-management-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
K&F PROPERTY & INVESTMENTS LIMITED,,https://www.linkedin.com/company/k&f-property-&-investments-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
SOUTHERN ESTATES HOLDINGS LIMITED,,https://www.linkedin.com/company/southern-estates-holdings-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
FORD'S RESIDENTIAL MANAGEMENT LIMITED,,https://www.linkedin.com/company/ford's-residential-management-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
LONDON GROUNDS AND PROPERTY MAINTENANCE LIMITED,,https://www.linkedin.com/company/london-grounds-and-property-maintenance-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
GIGATT ESTATES LIMITED,,https://www.linkedin.com/company/gigatt-estates-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
NORBURY (NORTH WEST) LIMITED,,https://www.linkedin.com/company/norbury-north-west-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
TRINITY PROPERTY & LEISURE LIMITED,,https://www.linkedin.com/company/trinity-property-&-leisure-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Space Residential,spaceresidential.com,https://www.linkedin.com/company/space-residential,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
OCTATE LIMITED,,https://www.linkedin.com/company/octate-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
MR HOMES (SALES) LTD,,https://www.linkedin.com/company/mr-homes-sales-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
NICE PROPERTIES & MANAGEMENT LIMITED,,https://www.linkedin.com/company/nice-properties-&-management-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
FIRST BASE (UK) LIMITED,,https://www.linkedin.com/company/first-base-uk-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Bradley Bishop Estate Agents,bradley-bishop.co.uk,https://www.linkedin.com/company/bradley-bishop-estate-agents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
ID RESIDENTIAL LIMITED,,https://www.linkedin.com/company/id-residential-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Kensington Homes,kensingtonhomesliverpool.com,https://www.linkedin.com/company/kensington-homes,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Cavendish Estate Agents,cavendishestateagents.com,https://www.linkedin.com/company/cavendish-estate-agents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Abidins,abidins.com,https://www.linkedin.com/company/abidins,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
KARAMAT CO LIMITED,,https://www.linkedin.com/company/karamat-co-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
ROSETTA PROPERTY DEVELOPMENTS LIMITED,,https://www.linkedin.com/company/rosetta-property-developments-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
F.W. MARSH (ELECTRICAL ENGINEERING) LIMITED,,https://www.linkedin.com/company/f.w.-marsh-electrical-engineering-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
HATTON CG,,https://www.linkedin.com/company/hatton-cg,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
EVEBELL LIMITED,,https://www.linkedin.com/company/evebell-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Bah Properties,bahproperties.co.uk,https://www.linkedin.com/company/bahproperties,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
ALLIANCE RESIDENTIAL & COMMERCIAL LTD,,https://www.linkedin.com/company/alliance-residential-&-commercial-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Stonegate Estates,stonegate-estates.co.uk,https://www.linkedin.com/company/stonegate-estates,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
STEPAL LIMITED,,https://www.linkedin.com/company/stepal-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Jago And Jago,jagoandjago.co.uk,https://www.linkedin.com/company/jago-and-jago,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Kube Rentals,kuberentals.co.uk,https://www.linkedin.com/company/kube-rentals,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
RETAIL OUTLETS INTERNATIONAL LIMITED,,https://www.linkedin.com/company/retail-outlets-international-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Alexander Mackie Associates Ltd,alexandermackie.co.uk,https://www.linkedin.com/company/alexander-mackie-associates-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
CHROME RESIDENTIAL,chromeresidential.com,https://www.linkedin.com/company/chrome-residential-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
City Fox Estate Agents,city-fox.co.uk,https://www.linkedin.com/company/city-fox-estate-agents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
W A CONSTRUCTION UK LIMITED,waconstructionuk.com,https://www.linkedin.com/company/w-a-construction-uk-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
C P G,carlingpropertygroup.com,https://www.linkedin.com/company/carling-property,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Reyland Johnson Estate Agents,rjestateagents.co.uk,https://www.linkedin.com/company/reyland-johnson-estate-agents,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
SILVERSKY PROPERTIES LIMITED,,https://www.linkedin.com/company/silversky-properties-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
FINDLAY PROPERTY INVESTMENT LIMITED,findprop.co.uk,https://www.linkedin.com/company/findlay-property-investment-limited,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Turnberry Investment Group,turnberrygroup.com,https://www.linkedin.com/company/turnberry-investment-group,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Kirby Colletti,kirbycolletti.co.uk,https://www.linkedin.com/company/kirby-colletti,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
Summit Property,summitproperty.co.uk,https://www.linkedin.com/company/summitproperty,GB,size<11;not-a-payroll-provider;end-employer-industry:real estate
